file_name,content,datetime,keywords,cities,roads
15736,Prometne informacije 10. 05. 2023 13.00 1. in 3. program Podatki o prometu. Na štajerski avtocesti proti Ljubljani je zaradi prometne nesreče oviran promet med Slovenskimi Konjicami in Dramljami pred predorom Golo rebro. Nastaja zastoj. Na dolenjski avtocesti proti Obrežju je zaradi del krajši zastoj med Grosupljim in Višnjo Goro. Opozarjamo na nevarnost naleta. Pokvarjen tovornjak ovira promet na vzhodni ljubljanski obvoznici med razcepom Zadobrova in priključkom Ljubljana-vzhod proti Dolenjski. Na primorski avtocesti proti Ljubljani je zaradi del zaprt prehitevalni pas med razcepom Srmin in priključkom Črni Kal v predoru Dekani. ,2023-05-10 13:00:00,"['proti', 'med', 'avtocesti', 'zaradi', 'promet']","['Zadobrova', 'Gora', 'Ljubljana', 'Dekani', 'Kal', 'Obrežje', 'Dramlje', 'Grosuplje']",[]
15737,Prometne informacije 10. 05. 2023 12.30 2. program Podatki o prometu. Na dolenjski avtocesti proti Obrežju je zaradi del nastal krajši zastoj med Grosupljim in Višnjo Goro. Opozarjamo na nevarnost naleta. Pokvarjen tovornjak ovira promet na vzhodni ljubljanski obvoznici med razcepom Zadobrova in priključkom Ljubljana-vzhod proti Dolenjski. Na štajerski avtocesti proti Mariboru je zaradi del zaprt vozni pas med Dramljami in Slovenskimi Konjicami v predoru Golo Rebro. ,2023-05-10 12:30:00,"['proti', 'med', 'zaradi', 'dolenjski', 'avtocesti']","['Zadobrova', 'Gora', 'Ljubljana', 'Obrežje', 'Dramlje', 'Grosuplje', 'Maribor']",[]
15738,Prometne informacije 29. 05. 2023 17.30 2. program Podatki o prometu. Na štajerski avtocesti proti Mariboru je zaradi nesreče zaprt vozni pas med priključkoma Lukovica in Blagovica. Še vedno je tam zastoj. Potovalni čas se podaljša za približno 20 minut. Proti Ljubljani je zaradi nesreče zaprt vozni pas med priključkoma Celje-center in Celje-zahod. Nastal je krajši zastoj. Opozarjamo na nevarnost naleta. Zastoji so tudi na primorski avtocesti proti Ljubljani na več odsekih med Logatcem in Brezovico na južni ljubljanski obvoznici v obe smeri ter na glavni cesti od Šmarij proti Dragonji. Na podravski avtocesti proti Gruškovju je zaradi pokvarjenega tovornjaka promet oviran pred razcepom Draženci. ,2023-05-29 17:30:00,"['proti', 'zaradi', 'avtocesti', 'med', 'nesreče']","['Šmarje', 'Celje', 'Blagovica', 'Ljubljana', 'Lukovica', 'Brezovica', 'Dragonja', 'Logatec', 'Maribor']",[]
15739,Prometne informacije 10. 05. 2023 12.00 1. in 3. program Podatki o prometu. Na štajerski avtocesti proti Mariboru je zaradi pokvarjenega vozila zaprt prehitevalni pas med Dramljami in predorom Pletovarje. Nastaja zastoj. Opozarjamo na nevarnost naleta. Na primorski avtocesti proti Ljubljani je zaradi del zaprt prehitevalni pas med razcepom Srmin in priključkom Črni Kal v predoru Dekani. ,2023-05-10 12:00:00,"['zaradi', 'zaprt', 'avtocesti', 'med', 'pas']","['Ljubljana', 'Kal', 'Dramlje', 'Dekani', 'Maribor']",[]
15740,Prometne informacije 10. 05. 2023 11.30 2. program Podatki o prometu. Na štajerski avtocesti proti Mariboru je zaradi pokvarjenega vozila zaprt prehitevalni pas med Dramljami in predorom Pletovarje. Nastaja zastoj. Opozarjamo na nevarnost naleta. Na primorski avtocesti proti Ljubljani je zaradi del zaprt prehitevalni pas med razcepom Srmin in priključkom Črni Kal v predoru Dekani. ,2023-05-10 11:30:00,"['zaradi', 'zaprt', 'avtocesti', 'med', 'pas']","['Ljubljana', 'Kal', 'Dramlje', 'Dekani', 'Maribor']",[]
15741,Prometne informacije 10. 05. 2023 11.00 1. in 3. program Podatki o prometu. Na severni ljubljanski obvoznici je med priključkoma Savlje in Bežigrad promet proti Štajerski oviran zaradi povožene živali. Na primorski avtocesti proti Ljubljani je zaradi del zaprt prehitevalni pas med razcepom Srmin in priključkom Črni Kal v predoru Dekani. ,2023-05-10 11:00:00,"['zaradi', 'proti', 'med', 'črni', 'štajerski']","['Kal', 'Ljubljana', 'Dekani', 'Savlje']",[]
15742,Prometne informacije 10. 05. 2023 10.30 2. program Podatki o prometu. Na severni ljubljanski obvoznici je med priključkoma Savlje in Bežigrad promet proti Štajerski oviran zaradi povožene živali. Na primorski avtocesti proti Ljubljani je zaradi del zaprt prehitevalni pas med razcepom Srmin in priključkom Črni Kal v predoru Dekani. ,2023-05-10 10:30:00,"['zaradi', 'med', '10', 'proti', 'živali']","['Kal', 'Ljubljana', 'Dekani', 'Savlje']",[]
15743,Prometne informacije 10. 05. 2023 10.00 1. in 3. program Podatki o prometu. Zaradi del so krajši zastoji na dolenjski avtocesti med Grosupljim in Višnjo Goro proti Obrežju ter na štajerski avtocesti med Dramljami in predorom Pletovarje proti Mariboru. Na primorski avtocesti proti Ljubljani je zaradi del zaprt vozni pas med razcepom Srmin in priključkom Črni Kal v predoru Dekani. ,2023-05-10 10:00:00,"['avtocesti', 'med', 'proti', 'del', 'zaradi']","['Gora', 'Ljubljana', 'Dekani', 'Kal', 'Obrežje', 'Dramlje', 'Grosuplje', 'Maribor']",[]
15744,Prometne informacije 10. 05. 2023 09.30 2. program Podatki o prometu. Zaradi del so krajši zastoji na dolenjski avtocesti med Grosupljim in Višnjo Goro proti Obrežju ter na štajerski avtocesti med Dramljami in predorom Pletovarje proti Mariboru. Na primorski avtocesti proti Ljubljani je zaradi živali na vozišču promet oviran med predorom Kastelec in priključkom Kozina. ,2023-05-10 09:30:00,"['proti', 'med', 'avtocesti', 'predorom', 'zaradi']","['Gora', 'Ljubljana', 'Obrežje', 'Dramlje', 'Kozina', 'Grosuplje', 'Maribor', 'Kastelec']",[]
15745,Prometne informacije 10. 05. 2023 09.00 1. in 3. program Podatki o prometu. Zaradi del je na pomurski avtocesti upočasnjen promet med Pernico in razcepom Dragučova proti Mariboru. Na dolenjski avtocesti proti Obrežju promet prav tako zaradi del med Ivančno Gorico in Bičem poteka po dveh zoženih pasovih v obe smeri. ,2023-05-10 09:00:00,"['zaradi', 'promet', 'proti', 'avtocesti', 'med']","['Bič', 'Pernica', 'Gorica', 'Obrežje', 'Maribor']",[]
15746,Prometne informacije 10. 05. 2023 08.30 2. program Podatki o prometu. Gost promet z zastoji je na dolenjski avtocesti med priključkom Višnja Gora in predorom Mali Vrh proti Ljubljani. Zaradi del je na pomurski avtocesti upočasnjen promet med Pernico in razcepom Dragučova proti Mariboru. Na dolenjski avtocesti proti Obrežju promet zaradi del med Ivančno Gorico in Bičem poteka po dveh zoženih pasovih v obe smeri. ,2023-05-10 08:30:00,"['proti', 'promet', 'med', 'avtocesti', 'dolenjski']","['Bič', 'Gora', 'Pernica', 'Gorica', 'Vrh', 'Ljubljana', 'Obrežje', 'Maribor']",[]
15747,Prometne informacije 10. 05. 2023 08.00 1. in 3. program Podatki o prometu. Na vipavski hitri cesti proti Razdrtemu je zaradi pokvarjenega vozila zaprt vozni pas med priključkom Vipava in razcepom Nanos. Vozilo je obtičalo tudi na primorski avtocesti proti Kopru na izvozu Logatec. Zaradi kosov pnevmatike na vozišču je promet oviran na mariborski vzhodni obvoznici proti Avstriji med razcepom Slivnica in priključkom Rogoza ter na štajerski avtocesti proti Mariboru med priključkoma Slovenske Konjice in Slovenska Bistrica-jug. Gost promet z zastoji je na štajerski avtocesti od Lukovice proti Ljubljani ter na dolenjski avtocesti med priključkom Višnja Gora in predorom Mali Vrh proti Ljubljani. Zaradi del je na pomurski avtocesti upočasnjen promet med Pernico in razcepom Dragučova proti Mariboru. ,2023-05-10 08:00:00,"['proti', 'med', 'avtocesti', 'zaradi', 'razcepom']","['Gora', 'Pernica', 'Vipava', 'Vrh', 'Ljubljana', 'Bistrica', 'Lukovica', 'Slivnica', 'Koper', 'Rogoza', 'Logatec', 'Maribor']",[]
15748,"NOVE Prometne informacije 10. 05. 2023 07.00 1. in 2. program Podatki o prometu. Na vipavski hitri cesti proti Razdrtemu je zaradi pokvarjenega vozila zaprt vozni pas med priključkom Vipava in razcepom Nanos. Zaradi predmeta na vozišču je na dolenjski avtocesti proti Ljubljani promet oviran med priključkoma Cikava in Šmarje-Sap. Na primorski avtocesti proti Kopru je zaradi pokvarjenega vozila promet oviran na priključku Logatec. Gost promet z zastoji je na štajerski avtocesti od Krtine proti Ljubljani, na dolenjski avtocesti med priključkom Višnja Gora in predorom Mali Vrh proti Ljubljani ter na primorski avtocesti med priključkoma Logatec in Vrhnika proti Ljubljani. Zaradi del je na pomurski avtocesti upočasnjen promet med Pernico in razcepom Dragučova proti Mariboru. ",2023-05-10 07:00:00,"['proti', 'avtocesti', 'med', 'promet', 'ljubljani']","['Krtina', 'Gora', 'Šmarje', 'Vipava', 'Pernica', 'Vrh', 'Ljubljana', 'Cikava', 'Vrhnika', 'Koper', 'Logatec', 'Maribor', 'Sap']",[]
15749,"Prometne informacije 29. 05. 2023 17.00 1. in 3. program Podatki o prometu. Štajerska avtocesta proti Mariboru je zaradi prometne nesreče zaprta med priključkoma Lukovica in Blagovica. Pred izvozom Lukovica, kjer je promet preusmerjen na regionalno cesto, je nastal daljši zastoj. Voznikom osebnih vozil priporočamo izvoz Krtina. Proti Ljubljani je zaradi nesreče zaprt vozni pas med priključkoma Celje-center in Celje-zahod. Nastal je krajši zastoj. Opozarjamo na nevarnost naleta. Na primorski avtocesti so zastoji na več odsekih od Unca proti Ljubljani ter naprej na zahodni ljubljanski obvoznici proti Gorenjski. Potovalni čas se podaljša za približno 45 minut. Zastoji so tudi na južni ljubljanski obvoznici med priključkoma Center in Vič v obe smeri ter na cestah Šmarje-Koper in Lesce-Bled. ",2023-05-29 17:00:00,"['proti', 'priključkoma', 'med', 'prometne', 'nesreče']","['Krtina', 'Šmarje', 'Celje', 'Blagovica', 'Ljubljana', 'Lesce', 'Lukovica', 'Koper', 'Vič', 'Maribor', 'Bled']",[]
15750,"Prometne informacije 10. 05. 2023 07.00 1. in 2. program Podatki o prometu. Na vipavski hitri cesti proti Razdrtemu je zaradi pokvarjenega vozila zaprt vozni pas med priključkom Vipava in razcepom Nanos. Zaradi predmeta na vozišču je na dolenjski avtocesti proti Ljubljani promet oviran med priključkoma Cikava in Šmarje-Sap. Gost promet z zastoji je na štajerski avtocesti od Lukovice proti Ljubljani, na dolenjski avtocesti med priključkom Višnja Gora in predorom Mali vrh proti Ljubljani ter na primorski avtocesti med priključkoma Logatec in Vrhnika proti Ljubljani. Zaradi del je na pomurski avtocesti upočasnjen promet med Pernico in razcepom Dragučova proti Mariboru. ",2023-05-10 07:00:00,"['proti', 'med', 'avtocesti', 'ljubljani', 'promet']","['Gora', 'Šmarje', 'Pernica', 'Vipava', 'Cikava', 'Ljubljana', 'Lukovica', 'Vrhnika', 'Logatec', 'Maribor', 'Sap']",[]
15751,"Prometne informacije 10. 05. 2023 06.30 1. in 2. program Podatki o prometu. Na gorenjski avtocesti proti Karavankam sta zaradi del zaprta priključka Brezje in Lesce. Vozniki, namenjeni proti Bledu, naj se v zapori držijo desnega pasu in zapustijo avtocesto na priključku Radovljica. Zaradi del je na pomurski avtocesti upočasnjen promet med Pernico in razcepom Dragučova proti Mariboru. ",2023-05-10 06:30:00,"['proti', 'del', 'avtocesti', 'zaradi', 'zapustijo']","['Radovljica', 'Pernica', 'Brezje', 'Lesce', 'Karavanke', 'Maribor', 'Bled']",[]
15752,Prometne informacije 10. 05. 2023 06.00 1. in 2. program Podatki o prometu. Na dolenjski avtocesti proti Ljubljani je zaradi predmeta na vozišču promet oviran med priključkoma Cikava in Šmarje-Sap. Zaradi del je na pomurski avtocesti upočasnjen promet med Pernico in razcepom Dragučova proti Mariboru. ,2023-05-10 06:00:00,"['zaradi', 'proti', 'promet', 'avtocesti', 'med']","['Šmarje', 'Pernica', 'Cikava', 'Ljubljana', 'Maribor', 'Sap']",[]
15753,"Prometne informacije 10. 05. 2023 05.30 1. in 2. program Podatki o prometu. Na dolenjski avtocesti proti Obrežju promet zaradi del med Ivančno Gorico in Bičem poteka po dveh zoženih pasovih. Na gorenjski avtocesti proti Karavankam sta zaradi del zaprta priključka Brezje in Lesce. Vozniki, namenjeni proti Bledu, naj se v zapori držijo desnega pasu in zapustijo avtocesto na priključku Radovljica. Zaradi del bo promet skozi predor Karavanke od 8-ih zjutraj do četrtka potekal izmenično enosmerno s približno polurnim čakanjem pred predorom. ",2023-05-10 05:30:00,"['zaradi', 'proti', 'del', 'avtocesti', 'promet']","['Radovljica', 'Bič', 'Brezje', 'Lesce', 'Obrežje', 'Karavanke', 'Gorica', 'Bled']",[]
15754,"Prometna informacija 09. 05. 2023 20.00 2. program Podatki o prometu. Zaradi del je na južni ljubljanski obvoznici proti Dolenjski zaprt vozni pas pred počivališčem Barje. Nastal je krajši zastoj. Na gorenjski avtocesti proti Karavankam sta zaradi del zaprta priključka Brezje in Lesce. Vozniki, namenjeni proti Bledu, naj se v zapori držijo desnega pasu in zapustijo avtocesto na priključku Radovljica. Zaradi del bo promet skozi predor Karavanke potekal od jutri od 8-ih zjutraj do četrtka do 14.30 izmenično enosmerno s približno polurnim čakanjem pred predorom. ",,"['zaradi', 'proti', 'del', 'pred', 'zjutraj']","['Radovljica', 'Brezje', 'Lesce', 'Karavanke', 'Bled']",[]
15755,"Prometna informacija 09. 05. 2023 18.30 1. in 2. program Podatki o prometu. Na dolenjski avtocesti proti Obrežju promet zaradi del med Ivančno Gorico in Bičem poteka po dveh zoženih pasovih. Na gorenjski avtocesti proti Karavankam sta zaradi del zaprta priključka Brezje in Lesce. Vozniki, namenjeni proti Bledu, naj se v zapori držijo desnega pasu in zapustijo avtocesto na priključku Radovljica. Zaradi del bo promet skozi predor Karavanke potekal od jutri od 8-ih zjutraj do četrtka do 14.30 izmenično enosmerno s približno polurnim čakanjem pred predorom. ",,"['zaradi', 'proti', 'del', 'promet', 'avtocesti']","['Radovljica', 'Bič', 'Brezje', 'Lesce', 'Obrežje', 'Karavanke', 'Gorica', 'Bled']",[]
15756,"Prometna informacija 09. 05. 2023 18.00 1. in 3. program Podatki o prometu. Na primorski avtocesti proti Ljubljani je oviran promet zaradi prometne nesreče med Postojno in Uncem. Na gorenjski avtocesti proti Karavankam sta zaradi del zaprta priključka Brezje in Lesce. Vozniki, namenjeni proti Bledu, naj se v zapori držijo desnega pasu in zapustijo avtocesto na priključku Radovljica. ",,"['proti', 'zaradi', 'avtocesti', 'zapustijo', 'vozniki']","['Radovljica', 'Brezje', 'Ljubljana', 'Lesce', 'Karavanke', 'Bled', 'Postojna']",[]
15757,"Prometna informacija 09. 05. 2023 17.30 2. program Podatki o prometu. Na primorski avtocesti je proti Kopru oviran promet zaradi predmeta na voznem pasu med Brezovico in Vrhniko. Na gorenjski avtocesti proti Karavankam sta zaradi del zaprta priključka Brezje in Lesce. Vozniki, namenjeni proti Bledu, naj se v zapori držijo desnega pasu in zapustijo avtocesto na priključku Radovljica. ",,"['proti', 'zaradi', 'avtocesti', 'pasu', 'zapustijo']","['Radovljica', 'Brezje', 'Lesce', 'Brezovica', 'Koper', 'Karavanke', 'Bled', 'Vrhnika']",[]
15758,Prometna informacija 09. 05. 2023 17.00 1. in 3. program Podatki o prometu. Na primorski avtocesti je zgoščen promet od Brezovice proti Ljubljani ter naprej po južni ljubljanski obvoznici proti Dolenjski. Na južni obvoznici promet ni več oviran zaradi nesreče pred razcepom Kozarje proti Brezovici. Še vedno je tam upočasnjen promet. Na ljubljanski zahodni obvoznici je promet oviran zaradi prometne nesreče na razcepu Koseze iz smeri Šiške proti Šentvidu. ,,"['proti', 'promet', 'obvoznici', 'oviran', 'južni']","['Ljubljana', 'Brezovica', 'Šentvid', 'Koseze']",[]
15759,"Prometna informacija 09. 05. 2023 16.30 2. program Podatki o prometu. Na primorski avtocesti je zgoščen promet od Loga proti Ljubljani ter naprej po celotni južni ljubljanski obvoznici proti Dolenjski. Zaradi prometne nesreče je na južni obvoznici oviran promet pred razcepom Kozarje proti Brezovici. Nastal je zastoj, ki sega do priključka Rudnik. Čas potovanja se podaljša za približno 20 minut. ",,"['proti', 'obvoznici', 'promet', 'južni', 'zastoj']","['Log', 'Ljubljana', 'Brezovica']",[]
15760,"Prometne informacije 29. 05. 2023 15.30 1. in 2. program Podatki o prometu. Štajerska avtocesta proti Mariboru je zaradi prometne nesreče zaprta med priključkoma Lukovica in Blagovica. Nastaja zastoj. Obvoz za osebna vozila je po regionalni cesti med Lukovico in Blagovico. Proti Ljubljani je zaradi nesreče zaprt vozni pas med priključkoma Celje-center in Celje-zahod. Nastal je krajši zastoj. Gost promet z zastoji je na primorski avtocesti od Unca proti Ljubljani ter naprej na zahodni ljubljanski obvoznici proti Gorenjski. Potovalni čas se podaljša za približno 45 minut. Na dolenjski avtocesti proti Ljubljani je zaradi del nastal 7 kilometrov dolg zastoj pred priključkom Bič. Čas potovanja se tam podaljša za približno pol ure. Zastoji so tudi na severni ljubljanski obvoznici proti Štajerski, na južni obvoznici proti Dolenjski ter na cestah Šmarje-Koper, Lucija-Strunjan-Izola in Lesce-Bled. ",2023-05-29 15:30:00,"['proti', 'zastoj', 'zaradi', 'ljubljani', 'med']","['Šmarje', 'Celje', 'Blagovica', 'Ljubljana', 'Lesce', 'Izola', 'Lukovica', 'Lucija', 'Koper', 'Maribor', 'Strunjan', 'Bled']",[]
15761,NOVA Prometna informacija 09. 05. 2023 15.30 1. in 2. program Podatki o prometu. Vipavska hitra cesta proti Italiji je znova prevozna med Nanosom in Vipavo. Na primorski avtocesti je v obe smeri zastoj med Ljubljano in Vrhniko. Čas potovanja se podaljša za približno 20 minut. Zaradi prometne nesreče je promet oviran na južni ljubljanski obvoznici pred razcepom Kozarje proti Brezovici. Nastaja zastoj. Čas potovanja se podaljša za 20 minut. Na dolenjski avtocesti proti Ljubljani je zaradi del zastoj med priključkom Šmarje-Sap in predorom Mali vrh. Opozarjamo na nevarnost naleta. ,,"['zastoj', 'proti', 'med', 'podaljša', 'potovanja']","['Šmarje', 'Vipava', 'Ljubljana', 'Brezovica', 'Vrhnika', 'Sap']",[]
15762,Prometna informacija 09. 05. 2023 15.30 1. in 2. program Podatki o prometu. Vipavska hitra cesta proti Italiji je zaradi odstranjevanja pogorelega tovornjaka še vedno zaprta med Nanosom in Vipavo. Na primorski avtocesti je upočasnjen promet od Ljubljane proti Vrhniki. Čas potovanja se podaljša za približno 20 minut. Zaradi prometne nesreče je promet oviran na južni ljubljanski obvoznici pred razcepom Kozarje proti Brezovici. Nastaja zastoj. Na dolenjski avtocesti proti Ljubljani je zaradi del krajši zastoj med priključkom Šmarje-Sap in predorom Mali vrh. Opozarjamo na nevarnost naleta. ,,"['proti', 'zaradi', 'promet', 'zastoj', 'avtocesti']","['Šmarje', 'Vipava', 'Ljubljana', 'Brezovica', 'Vrhnika', 'Sap']",[]
